CHANNEL;AUTHOR;CONTENT;DATE;TIME
🐧linux;Kypdo#3661;jamais install elementary perso;2020/6/20;19:33:44
🐧linux;Kypdo#3661;sinon tu passe en console et tu list les disques;2020/6/20;19:33:54
🐧linux;Kypdo#3661;et tu monte ton sdd si il est pas monté;2020/6/20;19:34:5
💻web-php;OMEGA#8061;"bonjour petit problème : j'utilise WAMP et j'ai bien activé l'option pdo_mysql (dans les extensions PHP) et je reçois ce message d'erreur : ""*Échecs lors de la connexion: SQLSTATE [HY000] [2054] Le serveur a demandé une méthode d'authentification inconnue du client*""
pouvez-vous m'aider ?";2020/6/20;19:41:22
💢débats;Wafelack#5334;Hello !;2020/6/20;19:52:15
🌐》général《;Wafelack#5334;Bien ou quoi ? T'habites dans le coin ou quoi ? 🎵;2020/6/20;19:57:40
🌐》général《;King Dot Com#6016;~~faîtes du Rust~~;2020/6/20;19:58:57
🌠bienvenue;coin des dev#9367;oh non... Z̷͛̕𝔢𝔩𝔢𝔫𝔦𝔵#3313 est parti...;2020/6/20;20:34:9
🤖spam-bot;Kartodix#2540;?mail simon.duperray4949@gmail.com;2020/6/20;20:44:58
🤖spam-bot;coin des dev#9367;<@&691658014565859388> il est l'heure de bumper !!!;2020/6/20;20:51:47
🤖spam-bot;King Dot Com#6016;!d bump;2020/6/20;20:53:12
🤖spam-bot;ia_bot#5206;bien sûr;2020/6/20;20:53:13
🤖spam-bot;coin des dev#9367;rappel enregistré dans 120 minutes;2020/6/20;20:53:13
💻python;Ink!Zaid#0703;J'ai fait ma pause donc;2020/6/20;21:2:33
💻python;Kypdo#3661;et du coup ?;2020/6/20;21:20:13
💻python;Wafelack#5334;~~Faites du C, c'est plus opti~~;2020/6/20;21:24:50
🌐》général《;Wafelack#5334;~~faites du C~~;2020/6/20;21:27:17
🌐》général《;Wafelack#5334;~~et du C++~~;2020/6/20;21:27:26
💻python;Gosseyno#6203;–]ØÁÛ»å[’”„´¥#‰Ô\•¿ı∫√¢⁄›Ω∑∆··ﬂÍËÍÎ∏ŒïªŸŸ™‚ÊÊÅÆ™™™™™™™;2020/6/20;21:49:29
💻java;Benjamin#2943;Bonjour je suis sur la création d'un plugin et je pense que j'ai besoins de PlayerChangedWorldEvent mais je sais pas comment préciser le monde ou il faut exécuter;2020/6/20;21:57:34
💻java;Kypdo#3661;Normalement ya une méthode je sais plus comment elle s'apelle;2020/6/20;21:58:28
💻java;Kypdo#3661;Genre bukkit.getworld un truc du genre;2020/6/20;21:58:38
💻java;Benjamin#2943;oui oui;2020/6/20;21:58:52
💻java;Kypdo#3661;Tu met le nom de la map et tu récupère un obj world;2020/6/20;21:58:58
💻java;Benjamin#2943;je les fais pour donner le point de téléportation;2020/6/20;21:59:2
💻java;Benjamin#2943;tu veut un screen ?;2020/6/20;21:59:22
💻java;Kypdo#3661;Euh bah du coup c bon non ?;2020/6/20;21:59:32
💻java;Benjamin#2943;ok att j'essaye quand meme avant ^^';2020/6/20;21:59:41
💻java;Benjamin#2943;tien le temps regarde x);2020/6/20;22:0:11
💻java;Kypdo#3661;Bah c'est bon dcp non ?;2020/6/20;22:0:48
💻java;Benjamin#2943;alors non car comme je l'avait prédit quand je change de n'importe quelle monde sa exécute;2020/6/20;22:1:33
💻java;Benjamin#2943;je veut que ca exécute pour un certain monde;2020/6/20;22:1:42
💻java;Benjamin#2943;pour infected dans se cas la;2020/6/20;22:1:50
💻java;Kypdo#3661;Bah au début;2020/6/20;22:1:53
💻java;Kypdo#3661;Tu fais un if event.getplayer.getworld == ton monde;2020/6/20;22:2:15
💻java;Kypdo#3661;Else event.cancel;2020/6/20;22:2:22
💻java;Benjamin#2943;TOI JE TE VEUT DANS MON EQUIPE !;2020/6/20;22:2:33
💻java;Kypdo#3661;Dis moi si ca marche avant de dire ca mdr;2020/6/20;22:2:54
💻java;Benjamin#2943;c'est ou le channe contrat ?;2020/6/20;22:2:56
💻java;Benjamin#2943;ok att x);2020/6/20;22:2:59
💻java;Benjamin#2943;mh les valeurs sont pas compatible;2020/6/20;22:5:40
💻java;Kypdo#3661;Tu compare une location et un world ?;2020/6/20;22:6:5
💻java;Benjamin#2943;mh;2020/6/20;22:6:30
💻java;Benjamin#2943;nan mais je pense qu'on eut pas prendre la valeur dans monde dans un player;2020/6/20;22:6:53
💻java;Kypdo#3661;On peut recup le monde d'un player je lai deja fait;2020/6/20;22:7:6
💻java;Kypdo#3661;Rgarde voir dand la doc les objets que ca te renvoit a chaque fois;2020/6/20;22:7:20
📃règlement;coin des dev#9367;<@461106611218284544>;2020/6/20;22:7:21
💻java;Benjamin#2943;alors je suis débutant ducoup c'est quoi la doc ? ^^';2020/6/20;22:8:0
💻java;Kypdo#3661;La documentation de spigot;2020/6/20;22:8:11
💻java;Kypdo#3661;La ou ya la liste des event la liste des objets etc;2020/6/20;22:8:23
💻java;Benjamin#2943;en gros tu voudrais savoir les erreur ?;2020/6/20;22:8:42
💻java;Benjamin#2943;car se que tu dit je vois pas comment faire si le plugin marche pas;2020/6/20;22:8:56
💻java;Kypdo#3661;Ouai les erreur;2020/6/20;22:9:10
💻java;Kypdo#3661;Eje veux savoir quels objets tu compare dans le if;2020/6/20;22:9:23
💻java;Kypdo#3661;Et ca tu le sais en checkant la doc;2020/6/20;22:9:32
💻java;Benjamin#2943;ouai je vois;2020/6/20;22:9:34
💻java;Benjamin#2943;att jte dit;2020/6/20;22:9:45
💻java;Benjamin#2943;bah logiquement c'est tous des string;2020/6/20;22:12:27
💻java;Benjamin#2943;car player sa serais le pseudo et le world le nom;2020/6/20;22:12:45
💻java;Kypdo#3661;Nan nan;2020/6/20;22:13:6
💻java;Kypdo#3661;Mais att fais pas event.getplayer;2020/6/20;22:13:14
💻java;Kypdo#3661;Tu fais event.getplayer.getworld;2020/6/20;22:13:21
💻java;Kypdo#3661;Ca te retourne le world;2020/6/20;22:13:27
💻java;Kypdo#3661;En gros getworld te retourne un objet world;2020/6/20;22:13:48
💻java;Benjamin#2943;"if(event.getPlayer().getWorld() == ""infected"")";2020/6/20;22:13:56
💻java;Benjamin#2943;oui je vois mais c'est abstrait;2020/6/20;22:14:6
💻java;Kypdo#3661;"if(event.getPlayer().getWorld() == Bukkit.getWorld(""infected""))";2020/6/20;22:14:27
💻java;Kypdo#3661;Normalement c'est juste ce que j'ai ecrit;2020/6/20;22:14:39
💻java;Benjamin#2943;bravo;2020/6/20;22:14:48
💻java;Benjamin#2943;"juste avant j'ai essayer if(Bukkit.getWorld() == ""infected"")";2020/6/20;22:15:10
💻java;Benjamin#2943;mais nan;2020/6/20;22:15:13
💻java;Benjamin#2943;mais j'avais l'idée x);2020/6/20;22:15:19
💻java;Kypdo#3661;Ca marche la ?;2020/6/20;22:15:22
💻java;Benjamin#2943;oui sa marche juste;2020/6/20;22:15:30
💻java;Kypdo#3661;Cv alors;2020/6/20;22:15:41
💻c;Nairo#1877;qqn a une idee alors?;2020/6/20;22:15:43
💻java;Benjamin#2943;j'peut pas faire return ?;2020/6/20;22:15:57
🤖spam-bot;coin des dev#9367;<@&691658014565859388> je viens de redémarrer, je suis déstabilisé, pouvez vous faire `!d bump` ?;2020/6/20;22:16:7
💻java;Kypdo#3661;Euh jsp jai oublie mdr;2020/6/20;22:16:11
💻java;Benjamin#2943;ha x);2020/6/20;22:16:16
💻java;Benjamin#2943;bah on va essayer hein;2020/6/20;22:16:30
💻java;Benjamin#2943;c'est beau quand ca marche 😭;2020/6/20;22:17:55
💻java;Benjamin#2943;merci beaucoup;2020/6/20;22:18:8
💻java;Kypdo#3661;Derien le sang;2020/6/20;22:19:40
🌐》général《;Unknown8#8888;**avis / 10**;2020/6/20;22:20:30
📃règlement;coin des dev#9367;<@619566701805174794>;2020/6/20;22:20:51
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;A t-il a devellopeur Minecraft pour machine OVH ??;2020/6/20;22:21:14
🌐》général《;Unknown8#8888;et en Français ? x);2020/6/20;22:21:41
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;il a des developeurs Minecraft pour un probleme de machine ovh;2020/6/20;22:22:9
🌐》général《;Unknown8#8888;qui ca ?;2020/6/20;22:22:21
🌐》général《;Unknown8#8888;ca veut rien dire;2020/6/20;22:22:27
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;Je cherche un dev pour un probleme de machine ovh c'est dur a comprendre ??;2020/6/20;22:22:52
🌐》général《;Unknown8#8888;arrête de suite ton arrogance;2020/6/20;22:23:8
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;prend le pas mechament;2020/6/20;22:23:12
🌐》général《;Unknown8#8888;ta phrase voulait rien dire;2020/6/20;22:23:14
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;ok et ducoup pourrais tu repondre a ma question svp ??;2020/6/20;22:23:48
🌐》général《;Unknown8#8888;et un dev c'est fait pour développer;2020/6/20;22:24:27
🌐》général《;Kypdo#3661;ik est venu sur un autre serv;2020/6/20;22:24:35
🌐》général《;Kypdo#3661;j'ai pas compris ce qu'il veut d'un dev mais bon;2020/6/20;22:24:47
🌐》général《;Unknown8#8888;un avis du coup stp <@!327931929942949889> x);2020/6/20;22:25:9
🌐》général《;Unknown8#8888;sur mon post au dessus;2020/6/20;22:25:13
🌐》général《;Kypdo#3661;le design ?;2020/6/20;22:25:48
🌐》général《;Unknown8#8888;oui;2020/6/20;22:25:51
🌐》général《;Kypdo#3661;il est cool le design;2020/6/20;22:25:54
🌐》général《;Kypdo#3661;c'est épuré j'aime bien;2020/6/20;22:25:58
🌐》général《;Unknown8#8888;ah ok nice alors;2020/6/20;22:26:1
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;oui mais vous savais mettre une machine ovh pour minecraft vue qu'il faut mettre les pl sur une machine;2020/6/20;22:26:2
🌐》général《;Unknown8#8888;"mon premier ""design""";2020/6/20;22:26:5
🌐》général《;Unknown8#8888;mdrr;2020/6/20;22:26:6
🌐》général《;Unknown8#8888;"""une machine""";2020/6/20;22:26:37
🌐》général《;Unknown8#8888;ca veut rien dire;2020/6/20;22:26:45
🌐》général《;Unknown8#8888;un VPS ?;2020/6/20;22:26:49
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;Vps;2020/6/20;22:26:50
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;oui;2020/6/20;22:26:51
🌐》général《;Unknown8#8888;un dédié ?;2020/6/20;22:26:52
🌐》général《;Unknown8#8888;"""mettre""";2020/6/20;22:26:58
🌐》général《;Unknown8#8888;mettre quoi ?;2020/6/20;22:27:1
🌐》général《;Plexq#3446;Tu vas sur ton ftp dans le dossier plugin;2020/6/20;22:27:12
🌐》général《;Kypdo#3661;plugin je crois;2020/6/20;22:27:16
🌐》général《;Unknown8#8888;srx;2020/6/20;22:27:25
🌐》général《;Unknown8#8888;tu viens ici pour mettre des plugins mc ?;2020/6/20;22:27:32
🌐》général《;Unknown8#8888;mdrr;2020/6/20;22:27:34
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;nan j'ai juste un probleme avec mon vps;2020/6/20;22:27:47
🌐》général《;Plexq#3446;<@!391602348545277952> fait pas le gosse ^^;2020/6/20;22:27:49
🌐》général《;Plexq#3446;Dit ton problème;2020/6/20;22:27:54
🌐》général《;Plexq#3446;Au lieu de demander je sais pas quoi;2020/6/20;22:28:1
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;car j'arrive pas a me connecté sur la machine;2020/6/20;22:28:6
🌐》général《;Plexq#3446;Normalement tu as reçu un mail de ovh avec tes accès;2020/6/20;22:28:18
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;oui;2020/6/20;22:28:22
🌐》général《;Plexq#3446;Bah voila;2020/6/20;22:28:27
🌐》général《;Unknown8#8888;<@!696395002682802256> mdrr dsl mais c'est un didi dev;2020/6/20;22:28:34
🌐》général《;Plexq#3446;nan t'inquiète ^^;2020/6/20;22:28:49
🌐》général《;Unknown8#8888;il faut un minimum de filtres quand même;2020/6/20;22:28:52
🌐》général《;Kypdo#3661;tu met les identifiant sur ton client ftp;2020/6/20;22:28:53
🤖spam-bot;King Dot Com#6016;!d bump;2020/6/20;22:28:56
🤖spam-bot;ia_bot#5206;oui;2020/6/20;22:28:56
🌐》général《;Plexq#3446;Oui;2020/6/20;22:28:58
🌐》général《;Kypdo#3661;et tu y accede;2020/6/20;22:28:58
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;Mais sa me dit d'aller sur le KVM et sa me mais sur un 2eme pc mais je peux rien faire avec;2020/6/20;22:28:59
🌐》général《;Kypdo#3661;comme un ftp normal;2020/6/20;22:29:3
🌐》général《;Plexq#3446;hein ?;2020/6/20;22:29:9
🌐》général《;Plexq#3446;"> Mais sa me dit d'aller sur le KVM et sa me mais sur un 2eme pc mais je peux rien faire avec
<@!619566701805174794>";2020/6/20;22:29:15
🌐》général《;Plexq#3446;wut;2020/6/20;22:29:16
🌐》général《;Kypdo#3661;heu wtf;2020/6/20;22:29:19
🌐》général《;Plexq#3446;Envoie un screen;2020/6/20;22:29:25
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;Vous pouvez Vocal ??;2020/6/20;22:29:28
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;pour un steam ??;2020/6/20;22:29:31
🌐》général《;Plexq#3446;Moi je peux;2020/6/20;22:29:32
🌐》général《;Kypdo#3661;perso non;2020/6/20;22:29:34
🌐》général《;𝓛𝓸𝔁𝓩𝓪𝓓#1292;je t'apelle Plexq;2020/6/20;22:29:43
🌐》général《;Plexq#3446;Viens vocal général;2020/6/20;22:29:46
🌐》général《;Unknown8#8888;ah <@!327931929942949889> je peux te mp 2 min au fait;2020/6/20;22:29:55
🌐》général《;Unknown8#8888;autre sujet que le dev;2020/6/20;22:30:2
🌐》général《;Kypdo#3661;vas y;2020/6/20;22:30:2
🌐》général《;Plexq#3446;Et <@!391602348545277952> ton design c'est pour un site web ?;2020/6/20;22:30:42
🌐》général《;Unknown8#8888;ouais;2020/6/20;22:31:55
🌐》général《;Plexq#3446;T'aurais pu faire mieux ^^ Mais ça passe 🙂;2020/6/20;22:37:23
🌐》général《;Plexq#3446;Le bouton se connecter est trop bas;2020/6/20;22:37:41
🌠bienvenue;coin des dev#9367;oh non... bruno.hudbert.fr#2365 est parti...;2020/6/20;22:38:41
🌐》général《;Unknown8#8888;ok merci du conseil;2020/6/20;22:39:48
🌐》général《;Kypdo#3661;ptet juste faire la box noire en moins haut;2020/6/20;22:39:59
🌠bienvenue;coin des dev#9367;oh non... 𝓛𝓸𝔁𝓩𝓪𝓓#1292 est parti...;2020/6/20;22:40:15
🌐》général《;Unknown8#8888;je demande car c'est tres difficile d'avoir un jugement sur son propre travail ^^;2020/6/20;22:40:29
🌐》général《;Plexq#3446;Ptdr le type avec son vps on l'aide et il se casse;2020/6/20;22:40:38
🌐》général《;Unknown8#8888;c'est pas une grande perte;2020/6/20;22:40:52
🌐》général《;Plexq#3446;Il a rejoins que pour son vps x);2020/6/20;22:41:12
🌐》général《;Kypdo#3661;il a reussi ce con ?;2020/6/20;22:41:30
🌐》général《;Plexq#3446;Il avait acheté un vps windows;2020/6/20;22:41:43
🌐》général《;Unknown8#8888;déjà les phrases incompréhensibles ca me met hors de moi;2020/6/20;22:41:52
🌐》général《;Kypdo#3661;wtf pour minecraft ?;2020/6/20;22:42:0
🌐》général《;Unknown8#8888;mdrr;2020/6/20;22:42:3
🌐》général《;Plexq#3446;Oui;2020/6/20;22:42:3
🌐》général《;Kypdo#3661;c'était pas ovh du coup;2020/6/20;22:42:4
🌐》général《;Plexq#3446;Sisi;2020/6/20;22:42:7
🌐》général《;Plexq#3446;C'était du ovh;2020/6/20;22:42:12
🌐》général《;Kypdo#3661;ouai bon j'y comprend rien aux hebergeurs;2020/6/20;22:42:30
🌐》général《;Unknown8#8888;deja un VPS pour du mc c'est un peu con;2020/6/20;22:42:31
🌐》général《;Plexq#3446;Ducoup il a racheté un vps linux x);2020/6/20;22:42:33
🌐》général《;Kypdo#3661;mdrr;2020/6/20;22:42:40
🌐》général《;Plexq#3446;Bah un vps pour du mc c'est pour un mini serveur;2020/6/20;22:42:52
🌐》général《;Unknown8#8888;"il va revenir pour dire : ""comment on créer un utilisateur svp""";2020/6/20;22:43:17
🌐》général《;Plexq#3446;Si il reviens pour ça je l'insulte;2020/6/20;22:43:32
🌐》général《;Unknown8#8888;mais oui du coup pourquoi prendre un vps alors qu'il y a plein d' hébergeur MC qui proposents pleins d'outils tres utiles;2020/6/20;22:46:25
🌐》général《;Unknown8#8888;tu prends un dédié si tu as un gros projet sinon ca sert pas trop a grand chose ^^;2020/6/20;22:46:49
🌐》général《;Plexq#3446;Les hébergeurs mc ne sont pas très bien;2020/6/20;22:47:5
🌐》général《;Unknown8#8888;pour des petits serv ca suffit;2020/6/20;22:47:17
🌐》général《;Unknown8#8888;40 co max;2020/6/20;22:47:35
🌐》général《;Kypdo#3661;si il avait un grand serv il saurait utiliser un vps facon;2020/6/20;22:47:51
🌐》général《;Unknown8#8888;verygame;2020/6/20;22:47:51
🌐》général《;Unknown8#8888;un gros serv tu prends un dédié;2020/6/20;22:48:9
🌐》général《;Unknown8#8888;c'est pour ca que je dis ca ^^;2020/6/20;22:48:13
📃règlement;coin des dev#9367;<@641657193636036628>;2020/6/20;23:0:10
🎓tribunal;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Attendez;2020/6/20;23:3:26
🎓tribunal;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;> Avec la carte d'identité, tu l'as montre quand tu rejoins le discord;2020/6/20;23:3:38
🎓tribunal;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Non mais, s'il-vous-plaît.. dites-moi pas que arrivez à en arriver là..;2020/6/20;23:3:51
🎓tribunal;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;C'est vraiment, vraiment minable;2020/6/20;23:3:58
🎓tribunal;Kypdo#3661;on peut flouter toute la carte ^^;2020/6/20;23:4:4
🎓tribunal;Kypdo#3661;mais ouai c'est débile;2020/6/20;23:4:11
🎓tribunal;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Mais même -_- c'est n'importe quoi ! On est sur Discord bon sang.. réveillez-vous !;2020/6/20;23:4:23
🎓tribunal;Plexq#3446;Je blaguais quand je disais ça 🙂;2020/6/20;23:5:0
🎓tribunal;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Ah ouais... J'avais oublié toujours autant de trollers..;2020/6/20;23:5:13
🎓tribunal;Plexq#3446;Hum je vois;2020/6/20;23:5:25
🎓tribunal;Plexq#3446;Donc je suis un trolleur car j'ai dis que je blaguais ?;2020/6/20;23:5:43
🎓tribunal;Plexq#3446;Intéressant;2020/6/20;23:5:49
🎓tribunal;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Ai-je dis cela ?;2020/6/20;23:5:51
🎓tribunal;Plexq#3446;"> Ah ouais... J'avais oublié toujours autant de trollers..
<@!690831638623420438>";2020/6/20;23:5:57
🎓tribunal;𝙉𝙖𝙟𝙝𝙖𝙚𝙡#8182;Non c'est pas intéressant et j'ai pas le temps;2020/6/20;23:6:1
🌐》général《;Plexq#3446;Y'a des serveurs mc qui paye 2000€/m leurs machines );2020/6/20;23:6:36
🌐》général《;Ness#9999;bruh;2020/6/20;23:7:13
🌐》général《;Kypdo#3661;ouai mais genre ca c'est hypixel quoi;2020/6/20;23:7:26
🌐》général《;Plexq#3446;Hypixel ils ont leur propre datacenter;2020/6/20;23:7:41
🌐》général《;Unknown8#8888;🤔;2020/6/20;23:20:2
🌐》général《;Unknown8#8888;ah ouais;2020/6/20;23:20:5
🌐》général《;Unknown8#8888;je suis septique quand même 😄;2020/6/20;23:20:17
🌐》général《;Plexq#3446;de ?;2020/6/20;23:21:15
🌐》général《;Unknown8#8888;"""datacenter""";2020/6/20;23:21:41
🌐》général《;Plexq#3446;Ils l'ont dit sur leur forum ^^;2020/6/20;23:22:36
🌐》général《;Unknown8#8888;oui enfin datacenter;2020/6/20;23:22:45
🌐》général《;Plexq#3446;Ils avaient même acheter y'a 2 mois 70 serveurs 🙂;2020/6/20;23:22:54
🌐》général《;Unknown8#8888;c'est subjectif;2020/6/20;23:22:56
🌐》général《;Kypdo#3661;bah ils doivent avoir leurs locaux avec leurs serveurs perso;2020/6/20;23:23:1
🌐》général《;Unknown8#8888;datacenter dans ma tête j'ai vu en mode amazon quoi;2020/6/20;23:23:26
🌐》général《;Kypdo#3661;ils gerent des dizaines de milliers de connecté en même temps quand même;2020/6/20;23:23:27
